Customer Name,Category,Sales,Profit
Andy Gerbode,Furniture,481.176,-120.294
Andy Gerbode,Office Supplies,7.24,2.3892
Olvera Toch,Furniture,177.45,-78.078
Olvera Toch,Office Supplies,1369.764,-913.176
Olvera Toch,Office Supplies,9.48,0.711
Seth Vernon,Furniture,130.98,-89.0664
Justin MacKendrick,Office Supplies,174.95,45.487
Justin MacKendrick,Office Supplies,826,214.76
Henry MacAllister,Furniture,139.58,39.0824
Philisse Overcash,Technology,399.95,143.982
Kimberly Carter,Office Supplies,12.39,5.8233
David Bremer,Office Supplies,760.98,-1141.47
Susan Vittorini,Office Supplies,67.86,-45.24
Noel Staavos,Office Supplies,31.504,11.814
Noel Staavos,Office Supplies,5.04,1.638
Noel Staavos,Office Supplies,39.879,-29.2446
Noel Staavos,Furniture,4.712,1.4136
Mark Hamilton,Furniture,194.352,19.4352
Rick Reed,Furniture,97.424,10.9602
Ritsa Hightower,Office Supplies,704.76,26.4285
Ritsa Hightower,Office Supplies,27.396,-20.0904
Resi P�lking,Office Supplies,5.7,2.679
Resi P�lking,Furniture,14.19,5.5341
Resi P�lking,Office Supplies,7.3,2.19
Resi P�lking,Technology,199.98,75.9924
Resi P�lking,Technology,144.96,60.8832
Resi P�lking,Technology,118,20.06
Resi P�lking,Office Supplies,48.94,24.47
Resi P�lking,Office Supplies,22.66,9.7438
Ken Brennan,Office Supplies,0.836,-1.3376
Matt Hagelstein,Office Supplies,30.96,11.223
Henia Zydlo,Furniture,723.92,-81.441
James Galang,Furniture,21.968,-15.9268
James Galang,Technology,619.152,69.6546
James Galang,Office Supplies,127.904,41.5688
Alan Barnes,Furniture,94.2,39.564
Heather Jas,Office Supplies,49.5,13.365
Carl Jackson,Office Supplies,16.52,1.652
Emily Ducich,Office Supplies,55.36,19.376
Emily Ducich,Technology,11.56,3.757
Arianne Irving,Office Supplies,17.12,7.704
Karl Braun,Furniture,182.352,-18.2352
Karl Braun,Office Supplies,118.16,-25.109
Joy Smith,Office Supplies,18.368,6.1992
Joy Smith,Furniture,600.558,-8.5794
Joy Smith,Office Supplies,50.352,-8.1822
Joy Smith,Office Supplies,28.032,3.504
Joy Smith,Furniture,7.692,-3.6537
Patrick O'Brill,Furniture,517.405,-81.3065
Ross DeVincentis,Office Supplies,8.608,-13.3424
Ross DeVincentis,Technology,159.56,33.9065
Jonathan Doherty,Office Supplies,2104.55,694.5015
Jonathan Doherty,Office Supplies,40.7,11.803
Steven Roelle,Technology,47.79,16.2486
Tracy Zic,Office Supplies,5.16,1.3416
Tanja Norvell,Technology,21.21,4.4541
Pauline Webber,Office Supplies,96.36,25.0536
Adam Hart,Office Supplies,231.72,11.586
Adam Hart,Office Supplies,17.9,8.95
Adam Hart,Office Supplies,12.48,5.616
Andy Yotov,Office Supplies,8.016,1.1022
Stephanie Phelps,Technology,259.896,-56.3108
Stephanie Phelps,Technology,247.188,-49.4376
Stephanie Phelps,Technology,279.96,48.993
Emily Ducich,Technology,450,162.0
Corey Roper,Office Supplies,19.44,9.5256
Christopher Schild,Furniture,300.904,11.2839
Thomas Seio,Technology,239.976,26.9973
Thomas Seio,Furniture,31.168,9.3504
Thomas Seio,Furniture,120.96,-28.224
Thomas Seio,Technology,2239.936,223.9936
Thomas Seio,Office Supplies,76.608,6.7032
Thomas Seio,Office Supplies,142.776,17.847
Thomas Seio,Office Supplies,91.36,29.692
Resi P�lking,Office Supplies,3.552,0.444
Ivan Liston,Technology,115.136,11.5136
Neil Franz�sisch,Office Supplies,4.71,0.0
Paul Prost,Furniture,172.764,13.4372
Paul Prost,Office Supplies,3.52,1.6896
Justin Deggeller,Technology,79.968,-17.9928
Justin Deggeller,Furniture,305.9745,25.1979
Justin Deggeller,Office Supplies,344.91,10.3473
Eva Jacobs,Furniture,626.352,-23.4882
Pierre Wener,Furniture,359.499,-29.6058
Tom Stivers,Technology,71.952,5.3964
Tom Stivers,Office Supplies,29.8,9.3125
Brian Moss,Office Supplies,1.824,-1.3984
Arthur Wiediger,Office Supplies,64.384,-160.96
Arthur Wiediger,Furniture,6.984,-4.5396
Arthur Wiediger,Office Supplies,11.264,3.9424
Arthur Wiediger,Office Supplies,15.552,5.6376
Arthur Wiediger,Furniture,379.372,-119.2312
Arthur Wiediger,Office Supplies,67.536,6.7536
Arthur Wiediger,Office Supplies,"Executive Red\"",0.8
Marc Harrigan,Office Supplies,37.408,13.0928
Marc Harrigan,Office Supplies,25.344,8.8704
Scott Williamson,Office Supplies,46.2,21.252
Sung Pak,Technology,4.728,0.7092
Sung Pak,Furniture,53.352,16.0056
Sung Pak,Furniture,131.104,8.194
Sung Pak,Office Supplies,22.512,2.2512
Sung Pak,Technology,72.744,-12.7302
Steve Chapman,Office Supplies,52.59,15.777
Pauline Webber,Office Supplies,19.44,9.3312
Pauline Webber,Furniture,126.3,40.416
Pauline Webber,Technology,1287.45,244.6155
Chris Selesnick,Office Supplies,64.96,9.744
Roy Phan,Office Supplies,535.41,160.623
Charles Sheldon,Office Supplies,8.1,-5.94
Max Jones,Office Supplies,13.248,3.6432
Max Jones,Technology,83.988,-20.997
James Galang,Office Supplies,73.2,21.228
Anthony Garverick,Office Supplies,10.74,5.1552
Chloris Kastensmidt,Furniture,11.032,3.0338
Chloris Kastensmidt,Technology,53.04,-4.641
Harold Dahlen,Office Supplies,17.12,4.9648
Harold Dahlen,Office Supplies,59.94,28.1718
Bill Overfelt,Furniture,210.58,12.6348
Bill Overfelt,Office Supplies,30.96,10.062
Bill Overfelt,Technology,239.984,38.9974
Lena Creighton,Office Supplies,3050.376,1143.891
Lena Creighton,Technology,133.98,33.495
Rick Bensley,Office Supplies,93.248,31.4712
Rick Bensley,Technology,177.48,19.9665
Joy Daniels,Office Supplies,17.712,5.9778
Joy Daniels,Office Supplies,4.86,-3.564
Joy Daniels,Office Supplies,6.258,-5.215
Maureen Fritzler,Office Supplies,37.68,10.5504
Maureen Fritzler,Office Supplies,51.84,24.8832
Maureen Fritzler,Furniture,27.42,9.3228
Maureen Fritzler,Office Supplies,5.4,2.592
Ben Ferrer,Office Supplies,1270.99,635.495
Ben Ferrer,Office Supplies,125.36,58.9192
Frank Olsen,Office Supplies,14.03,4.0687
Frank Olsen,Office Supplies,27.96,7.2696
Brenda Bowman,Office Supplies,5.344,0.7348
Brenda Bowman,Office Supplies,1.696,-2.544
Brenda Bowman,Office Supplies,24.588,-67.617
Brenda Bowman,Office Supplies,7.98,-13.167
Ivan Liston,Technology,288,57.6
Philisse Overcash,Technology,146.952,9.1845
Philisse Overcash,Furniture,83.136,5.196
Dorothy Badders,Office Supplies,942.784,94.2784
Dorothy Badders,Office Supplies,74.352,23.235
Lindsay Castell,Office Supplies,26.88,6.72
Lindsay Castell,Office Supplies,10.896,3.8136
Mike Pelletier,Office Supplies,3.536,0.3094
Erin Ashbrook,Furniture,528.43,0.0
Erin Ashbrook,Office Supplies,41.472,14.5152
Bart Pistole,Furniture,287.976,7.1994
Bryan Mills,Office Supplies,29.304,2.5641
Craig Molinari,Office Supplies,55.328,6.2244
Craig Molinari,Furniture,1227.9984,-36.1176
Justin Deggeller,Office Supplies,20.416,6.6352
Justin Deggeller,Furniture,1128.39,259.5297
Ann Steele,Office Supplies,4.608,1.6704
Candace McMahon,Technology,195.96,19.596
Candace McMahon,Office Supplies,15.552,5.4432
Candace McMahon,Technology,271.968,54.3936
Joe Elijah,Furniture,698.352,52.3764
Joe Elijah,Furniture,77.728,-3.8864
Andy Gerbode,Office Supplies,46.62,21.4452
Thomas Thornton,Technology,537.544,47.0351
Bart Pistole,Office Supplies,14.62,6.8714
Bart Pistole,Office Supplies,22.55,8.7945
Bart Pistole,Technology,583.8,72.975
Bart Pistole,Technology,211.168,15.8376
Max Jones,Office Supplies,12.96,6.2208
Max Jones,Office Supplies,45.98,12.8744
Valerie Mitchum,Technology,1294.75,336.635
Kean Thornton,Technology,1799.97,239.996
Chris Selesnick,Office Supplies,10.688,3.7408
Aaron Bergman,Technology,221.98,62.1544
Aaron Bergman,Furniture,341.96,54.7136
Aaron Hawkins,Technology,34.77,11.4741
Aaron Hawkins,Office Supplies,18.9,8.694
Denny Ordway,Office Supplies,"800 sheets\"",0.2
Matt Collister,Furniture,40.48,14.5728
Jamie Frazer,Office Supplies,33.282,-27.735
Jamie Frazer,Technology,118.65,19.775
Jamie Frazer,Office Supplies,14.76,4.9815
Suzanne McNair,Office Supplies,37.52,18.0096
Stephanie Phelps,Office Supplies,207.144,48.3336
Stephanie Phelps,Office Supplies,13.9,3.753
Cyma Kinney,Furniture,266.352,13.3176
Pierre Wener,Technology,307.98,89.3142
Pierre Wener,Office Supplies,"25 Env./Pack\"",0.0
Pierre Wener,Office Supplies,13.12,5.6416
Pierre Wener,Office Supplies,16.56,7.7832
Pierre Wener,Office Supplies,38.88,18.6624
Evan Bailliet,Office Supplies,335.52,117.432
Dave Kipp,Technology,959.984,311.9948
Dave Kipp,Office Supplies,4.086,-2.9964
Dave Kipp,Office Supplies,55.984,4.1988
Dave Kipp,Office Supplies,10.688,3.7408
Ted Butterfield,Office Supplies,8.856,2.8782
Arthur Gainer,Office Supplies,6.912,2.5056
Sam Craven,Office Supplies,26.72,9.352
Sam Craven,Office Supplies,33.488,10.465
Brenda Bowman,Office Supplies,10.56,4.752
Victoria Pisteka,Office Supplies,386.34,54.0876
Rachel Payne,Office Supplies,33.44,11.704
Duane Huffman,Furniture,39.96,14.3856
Shaun Weien,Office Supplies,1217.568,456.588
Karen Ferguson,Office Supplies,15.51,3.8775
Karen Ferguson,Technology,89.9,25.172
Karen Ferguson,Office Supplies,14.28,3.7128
Karen Ferguson,Office Supplies,12.72,4.9608
Karen Ferguson,Office Supplies,15.75,7.56
Frank Hawley,Office Supplies,70.95,18.447
Frank Hawley,Office Supplies,Black,2.0
Frank Hawley,Technology,299.97,131.9868
Justin Ritter,Technology,89.97,39.5868
Justin Ritter,Technology,31.86,11.151
Julie Creighton,Office Supplies,67.15,16.7875
Beth Paige,Office Supplies,7.236,-6.03
Beth Paige,Office Supplies,4.824,1.7487
Beth Paige,Office Supplies,"Ream\"",0.2
Beth Paige,Office Supplies,130.112,13.0112
Frank Atkinson,Technology,74.24,8.352
Frank Atkinson,Furniture,159.84,45.954
Frank Atkinson,Office Supplies,2.892,-2.3136
Frank Atkinson,Office Supplies,9.392,3.2872
Duane Noonan,Office Supplies,123.92,55.764
Frank Olsen,Office Supplies,"8\"\"L\"",0.2
Frank Olsen,Technology,617.976,-7.7247
Dave Poirier,Office Supplies,21.312,7.992
Jane Waco,Technology,209.94,39.8886
Jane Waco,Technology,31.984,-7.996
Jane Waco,Office Supplies,5083.96,1906.485
Tonja Turnell,Technology,35.96,3.596
Skye Norling,Office Supplies,31.05,14.904
Skye Norling,Furniture,8.92,3.9248
Skye Norling,Office Supplies,209.6,96.416
Skye Norling,Office Supplies,111.04,29.9808
Skye Norling,Office Supplies,38.88,18.6624
John Murray,Office Supplies,36.27,10.881
Sarah Brown,Furniture,493.43,-70.49
Sarah Brown,Technology,11.12,3.475
Cindy Chapman,Technology,686.4,77.22
Sally Hughsby,Office Supplies,15.92,5.373
Sally Hughsby,Furniture,70.68,31.0992
Sally Hughsby,Office Supplies,"Sand\"",0.0
Richard Bierner,Technology,101.994,-71.3958
Richard Bierner,Office Supplies,18.264,-13.3936
Toby Carlisle,Office Supplies,21.99,-32.985
Carol Triggs,Office Supplies,185.376,-34.758
Carol Triggs,Office Supplies,58.924,-153.2024
Gary Zandusky,Technology,480,225.6
Gary Zandusky,Office Supplies,34.05,9.534
Alice McCarthy,Office Supplies,192.72,92.5056
Alice McCarthy,Technology,239.97,86.3892
Adrian Hane,Technology,50.12,-0.6265
Muhammed Yedwab,Technology,15.984,1.3986
Muhammed Yedwab,Office Supplies,14.352,4.485
Brendan Sweed,Office Supplies,6.528,-4.5696
Brendan Sweed,Office Supplies,2.862,-2.2896
Brendan Sweed,Office Supplies,20.856,-16.6848
Barry Blumstein,Office Supplies,276.28,0.0
Max Ludwig,Furniture,629.64,107.0388
Frank Carlisle,Technology,449.97,220.4853
Frank Carlisle,Office Supplies,1927.59,751.7601
Corey Roper,Furniture,121.78,30.445
Lindsay Castell,Furniture,2676.672,267.6672
Gary Zandusky,Furniture,489.23,41.934
Bill Donatelli,Furniture,312.03,43.6842
Bill Donatelli,Office Supplies,17.94,3.0498
Bill Donatelli,Technology,165.6,10.35
Bill Donatelli,Office Supplies,37.52,18.0096
Eudokia Martin,Technology,494.97,148.491
Eudokia Martin,Office Supplies,25.06,11.7782
Beth Paige,Furniture,32.064,-12.8256
Beth Paige,Office Supplies,18.496,6.7048
Beth Paige,Furniture,191.079,-38.2158
Beth Paige,Office Supplies,10.368,3.6288
Stephanie Ulpright,Office Supplies,30.53,14.0438
Stephanie Ulpright,Technology,30.84,6.168
Stephanie Ulpright,Office Supplies,75.06,33.777
Andy Yotov,Technology,66.976,6.6976
Elizabeth Moffitt,Office Supplies,182.72,84.0512
Sue Ann Reed,Office Supplies,21.93,10.3071
Christina Anderson,Technology,95.976,15.5961
Christina Anderson,Technology,143.928,-32.3838
Christina Anderson,Office Supplies,3.564,-2.97
Christina Anderson,Office Supplies,4.928,1.7248
Cynthia Voltz,Office Supplies,856.656,107.082
Cynthia Voltz,Office Supplies,13.184,-20.4352
Cynthia Voltz,Office Supplies,48.784,-131.7168
Cynthia Voltz,Office Supplies,76.64,26.824
Cynthia Voltz,Office Supplies,18.528,-27.792
Anna H�berlin,Furniture,177.68,46.1968
David Smith,Technology,159.98,57.5928
Anna H�berlin,Technology,52.68,19.755
Anna H�berlin,Furniture,11.568,2.6028
Zuschuss Carroll,Office Supplies,"Executive Red\"",0.7
David Flashing,Technology,1439.968,143.9968
David Flashing,Office Supplies,1.728,-2.6784
David Flashing,Furniture,626.1,-538.446
Saphhira Shifley,Office Supplies,99.2,25.792
Frank Preis,Furniture,609.98,-113.282
Frank Preis,Furniture,211.372,-45.294
Frank Preis,Technology,239.976,17.9982
Harold Engle,Furniture,99.95,22.9885
Harold Engle,Technology,29.34,10.8558
Sibella Parks,Furniture,16.74,4.3524
Ben Peterman,Office Supplies,12.672,3.96
Ben Peterman,Technology,1119.888,209.979
Paul Gonzalez,Office Supplies,204.85,53.261
Paul Gonzalez,Technology,135.984,16.998
Paul Gonzalez,Office Supplies,16.4,7.052
Paul Gonzalez,Office Supplies,92.96,31.374
Jeremy Pistek,Office Supplies,7.632,-1.8126
Natalie Webber,Office Supplies,4.158,-3.465
Natalie Webber,Technology,179.991,-251.9874
Scot Wooten,Furniture,239.358,-47.8716
Erica Hernandez,Office Supplies,164.88,80.7912
Scott Cohen,Office Supplies,10.95,3.285
Nick Crebassa,Office Supplies,19.44,9.3312
Nick Crebassa,Office Supplies,12.3,6.15
Adam Shillingsburg,Office Supplies,13.97,3.6322
Jack Lebron,Furniture,934.956,-249.3216
Jack Lebron,Technology,46.864,7.6154
Jack Lebron,Office Supplies,26.16,1.962
Jack Lebron,Office Supplies,23.128,2.891
Jack Lebron,Office Supplies,59.24,16.291
Vivek Gonzalez,Furniture,155.456,-7.7728
Henry Goldwyn,Office Supplies,8.56,3.852
Jennifer Halladay,Furniture,21,5.775
Jennifer Halladay,Technology,120,-7.2
Rose O'Brian,Technology,299.96,37.495
Rose O'Brian,Office Supplies,67.84,-179.776
Rose O'Brian,Furniture,853.93,-24.398
Rose O'Brian,Office Supplies,18.688,3.7376
Liz Willingham,Furniture,273.96,71.2296
Liz Willingham,Technology,89.97,18.8937
Liz Willingham,Furniture,756.8,75.68
Christopher Conant,Office Supplies,1.248,-1.9344
Julie Prescott,Technology,72,14.4
Julie Prescott,Furniture,470.155,-13.433
Dorothy Dickinson,Office Supplies,39.128,-8.8038
Erin Smith,Office Supplies,19.728,1.7262
Erin Smith,Technology,151.188,-25.198
Mark Van Huff,Furniture,271.764,60.392
Ruben Dartt,Technology,47.496,-1.1874
Rob Lucas,Furniture,344.981,28.4102
Jennifer Patt,Office Supplies,36.288,12.7008
Jennifer Patt,Office Supplies,78.304,29.364
Jennifer Patt,Furniture,127.785,-31.0335
Jennifer Patt,Office Supplies,6.104,-9.156
Denise Monton,Office Supplies,5.76,2.8224
Cari Schnelling,Office Supplies,1.72,-2.838
Delfina Latchford,Office Supplies,8.952,-14.7708
Lena Cacioppo,Office Supplies,2.334,-6.3018
Lena Cacioppo,Office Supplies,1.728,-2.7648
Lena Cacioppo,Furniture,159.04,-194.824
Lena Cacioppo,Furniture,145.98,-99.2664
Jack Garza,Furniture,77.952,12.6672
Jack Garza,Office Supplies,95.97,-73.577
Jack Garza,Technology,105.584,9.2386
Jack Garza,Office Supplies,9.344,1.168
Harry Marie,Furniture,9.68,3.7752
Harry Marie,Technology,4899.93,2302.9671
Tanja Norvell,Technology,104.75,21.9975
Victoria Pisteka,Technology,18.528,4.4004
Victoria Pisteka,Furniture,1875.258,-968.8833
Christine Sundaresam,Office Supplies,91.36,29.692
Christine Sundaresam,Office Supplies,152.24,17.127
Patrick Gardner,Technology,35.184,12.3144
Harry Greene,Office Supplies,56.704,19.1376
Harry Greene,Office Supplies,274.064,102.774
Mick Hernandez,Furniture,458.43,-124.431
Toby Braunhardt,Office Supplies,8.226,-6.0324
Elizabeth Moffitt,Technology,5.95,0.833
Elizabeth Moffitt,Office Supplies,"24 Cards/25 Envelopes/Set\"",0.0
Jennifer Ferguson,Technology,239.94,26.3934
Jennifer Ferguson,Office Supplies,23.84,6.4368
Nona Balk,Office Supplies,92.52,24.9804
Nona Balk,Office Supplies,37.76,10.5728
Nona Balk,Office Supplies,7.38,3.4686
Nona Balk,Furniture,5.82,2.7354
Cari Schnelling,Office Supplies,3.816,1.1925
Neil Ducich,Office Supplies,26.16,12.8184
Emily Ducich,Technology,100.8,21.42
Erin Ashbrook,Furniture,135.8,66.542
Barry Pond,Office Supplies,13.9,3.753
Barry Pond,Office Supplies,19.4,9.312
Noel Staavos,Office Supplies,13.488,4.3836
Noel Staavos,Office Supplies,11.416,3.8529
Mark Van Huff,Office Supplies,"300/Messages\"",0.0
Mark Van Huff,Office Supplies,17.04,5.538
Laurel Elliston,Technology,99.98,7.9984
Laurel Elliston,Furniture,29.46,9.7218
Victoria Pisteka,Office Supplies,"800 sheets\"",0.7
Tony Chapman,Furniture,98.328,9.8328
Sheri Gordon,Furniture,117.882,1.3098
Victoria Pisteka,Technology,20.97,9.0171
Victoria Pisteka,Technology,139.96,9.7972
Victoria Pisteka,Furniture,37.74,12.8316
Patrick O'Donnell,Furniture,14.82,6.2244
Patrick O'Donnell,Furniture,191.82,61.3824
Jack Lebron,Office Supplies,13.904,4.5188
Rick Wilson,Office Supplies,314.6,103.818
Rick Wilson,Furniture,283.56,45.3696
Rick Bensley,Furniture,487.96,146.388
Sanjit Chand,Office Supplies,1793.98,843.1706
Eric Murdock,Office Supplies,2.992,-4.488
Eric Murdock,Technology,108.768,2.7192
Resi P�lking,Office Supplies,25.92,12.4416
Resi P�lking,Office Supplies,22.58,5.8708
Henia Zydlo,Technology,55.176,-12.4146
Adrian Barton,Office Supplies,9892.74,4946.37
Neil Ducich,Furniture,73.915,-45.8273
Xylona Preis,Furniture,337.088,16.8544
Muhammed MacIntyre,Office Supplies,61.44,16.5888
Marina Lichtenstein,Technology,479.97,163.1898
Kalyca Meade,Office Supplies,5.984,2.244
Kalyca Meade,Technology,189.95,45.588
Kalyca Meade,Technology,149.95,31.4895
Kalyca Meade,Office Supplies,29.95,8.6855
Kalyca Meade,Office Supplies,44.4,22.2
Sara Luxemburg,Office Supplies,66.03,17.1678
Anthony Jacobs,Office Supplies,10.86,5.3214
Damala Kotsonis,Office Supplies,3.36,0.84
Damala Kotsonis,Office Supplies,27.936,9.4284
Damala Kotsonis,Technology,28.784,2.8784
Berenike Kampe,Office Supplies,21.96,6.1488
Craig Carreira,Technology,21.98,8.5722
Emily Ducich,Furniture,2621.322,553.3902
Stewart Visinsky,Furniture,74.76,23.9232
Stewart Visinsky,Furniture,364.776,27.3582
Anthony Rawles,Furniture,1115.17,334.551
Chris Selesnick,Office Supplies,89.696,33.636
Chris Selesnick,Office Supplies,50.12,23.5564
Rick Reed,Office Supplies,36.48,18.24
Bradley Drucker,Office Supplies,322.192,100.685
Bradley Drucker,Office Supplies,"Light Blue\"",0.8
Bradley Drucker,Office Supplies,19.136,6.9368
Bryan Mills,Technology,23.08,6.924
Maribeth Schnelling,Technology,90.48,23.5248
Becky Martin,Furniture,215.976,-2.6997
Becky Martin,Office Supplies,"100/Box\"",0.0
Katrina Edelman,Furniture,11.352,2.6961
Sam Zeldin,Office Supplies,24.56,6.8768
Mick Brown,Office Supplies,16.56,7.7832
Mick Brown,Technology,279.95,67.188
Dorothy Badders,Office Supplies,828.84,0.0
Christy Brittain,Office Supplies,7.218,-5.5338
Christy Brittain,Office Supplies,27.2,2.04
Stephanie Phelps,Technology,89.97,18.8937
Giulietta Weimer,Furniture,318.08,34.9888
Giulietta Weimer,Office Supplies,5.8,2.61
Ken Heidel,Technology,143.952,17.994
Ken Heidel,Office Supplies,19.44,9.3312
Barry Gonzalez,Office Supplies,5.56,1.4456
Lori Olson,Office Supplies,146.73,2.9346
Lori Olson,Office Supplies,29.9,13.455
Dianna Vittorini,Office Supplies,276.784,89.9548
Lisa Ryan,Office Supplies,93.032,-251.1864
Lisa Ryan,Furniture,454.965,-136.4895
Rick Reed,Technology,246.168,21.5397
Troy Staebel,Office Supplies,295.4,-62.7725
Alan Hwang,Office Supplies,348.56,104.568
Dorothy Wardle,Office Supplies,15.552,5.4432
Dorothy Wardle,Furniture,482.94,-376.6932
Ashley Jarboe,Technology,299.98,83.9944
Ashley Jarboe,Office Supplies,403.68,181.656
Ashley Jarboe,Technology,41.9,11.732
Ashley Jarboe,Office Supplies,28.91,13.2986
Stewart Visinsky,Office Supplies,32.4,15.552
Matthew Grinstein,Technology,369.544,27.7158
Matthew Grinstein,Office Supplies,10.368,3.7584
Matthew Grinstein,Technology,791.88,128.6805
Adrian Barton,Office Supplies,23.64,5.319
Adrian Barton,Office Supplies,84.784,-16.9568
Adrian Barton,Furniture,64.96,-84.448
Adrian Barton,Office Supplies,32.06,-51.296
Adrian Barton,Office Supplies,177.648,-28.8678
Adrian Barton,Technology,287.91,33.5895
Muhammed MacIntyre,Office Supplies,22.368,1.6776
Muhammed MacIntyre,Office Supplies,32.368,11.7334
Muhammed MacIntyre,Technology,207.984,36.3972
Michelle Arnett,Office Supplies,36.4,17.472
Michelle Arnett,Technology,22.96,4.3624
Michelle Arnett,Office Supplies,315.2,6.304
Michelle Arnett,Office Supplies,15.18,7.1346
Erica Bern,Technology,623.96,38.9975
Neola Schneider,Technology,429.6,-93.08
Neola Schneider,Furniture,31.968,6.3936
Neola Schneider,Furniture,887.271,-63.3765
Neola Schneider,Office Supplies,21.696,7.0512
Ross Baird,Office Supplies,22.05,10.584
Ross Baird,Office Supplies,99.9,46.953
Jason Klamczynski,Office Supplies,90.86,26.3494
Patrick Ryan,Office Supplies,7.78,3.501
Eric Hoffmann,Office Supplies,78.759,-57.7566
Matt Abelman,Furniture,9.552,-3.8208
Matt Abelman,Furniture,5.344,-2.1376
Michelle Arnett,Office Supplies,8.28,3.4776
Jeremy Lonsdale,Office Supplies,50.136,-11.2806
Aaron Smayling,Office Supplies,88.074,-58.716
Dan Campbell,Furniture,301.47,-241.176
Dan Campbell,Office Supplies,18.656,1.6324
Michael Dominguez,Furniture,27.46,9.8856
Michael Dominguez,Office Supplies,125.13,36.2877
Rick Huthwaite,Technology,555.96,41.697
Thomas Boland,Office Supplies,129.552,-22.6716
Thomas Boland,Office Supplies,51.984,-5.1984
Thomas Boland,Office Supplies,Canary,10.272
Eric Barreto,Office Supplies,18.336,-12.224
Eric Barreto,Technology,180.96,13.572
Bryan Mills,Technology,475.944,95.1888
Bradley Talbott,Technology,159.98,47.994
Fred Wasserman,Technology,43.6,12.208
Rick Duston,Office Supplies,8.288,3.0044
Rick Duston,Technology,1123.128,70.1955
Rick Duston,Office Supplies,64.9,18.821
Theone Pippenger,Office Supplies,2.808,-4.4928
Claudia Bergmann,Technology,99.98,42.9914
Claudia Bergmann,Office Supplies,8.04,2.7336
Claudia Bergmann,Office Supplies,1564.29,406.7154
Quincy Jones,Office Supplies,138.56,66.5088
Quincy Jones,Office Supplies,65.52,12.376
Kunst Miller,Office Supplies,14.576,2.3686
Kunst Miller,Technology,23.2,1.45
Kunst Miller,Office Supplies,16.464,1.8522
Khloe Miller,Furniture,19.312,3.1382
Ionia McGrath,Office Supplies,40.08,19.2384
Marina Lichtenstein,Office Supplies,101.96,27.5292
Marina Lichtenstein,Office Supplies,259.74,124.6752
Marina Lichtenstein,Technology,255.42,104.7222
Gary Hansen,Office Supplies,4.338,-3.0366
Gary Hansen,Office Supplies,11.88,-7.92
Arthur Gainer,Furniture,405.86,32.4688
Arthur Gainer,Furniture,680.01,176.8026
Maureen Gnade,Technology,2.376,0.7425
Maureen Gnade,Office Supplies,143.128,-393.602
Max Jones,Technology,4476.8,503.64
Max Jones,Office Supplies,104.85,50.328
Max Jones,Office Supplies,241.44,72.432
Sanjit Jacobs,Office Supplies,319.76,147.0896
Sanjit Jacobs,Office Supplies,45.68,21.0128
Laurel Beltran,Furniture,31.96,1.598
Laurel Beltran,Office Supplies,47.9,22.992
Laurel Beltran,Office Supplies,1112.94,222.588
Laurel Beltran,Office Supplies,22.92,11.2308
Sarah Brown,Technology,71.976,8.997
Sarah Brown,Office Supplies,19.44,9.3312
Corey Catlett,Office Supplies,31.086,-20.724
Darren Powers,Technology,13.98,3.9144
Darren Powers,Office Supplies,23.65,6.149
Jeremy Lonsdale,Technology,707.88,44.2425
Jeremy Lonsdale,Office Supplies,11.952,4.1832
Jeremy Lonsdale,Office Supplies,"Asst. Colors\"",0.2
Jeremy Lonsdale,Technology,55.76,7.8064
Jeremy Lonsdale,Office Supplies,24.56,11.5432
Jeremy Lonsdale,Furniture,51.75,15.525
Jeremy Lonsdale,Furniture,207.184,25.898
Jeremy Lonsdale,Office Supplies,1473.1,412.468
Sean Miller,Office Supplies,3.488,-0.6976
Sean Miller,Technology,21.728,3.8024
Sean Miller,Office Supplies,663.072,-165.768
Sean Miller,Office Supplies,99.588,-82.99
Sean Miller,Office Supplies,49.568,15.49
Barry Blumstein,Office Supplies,29.372,-46.9952
Barry Blumstein,Technology,344.704,38.7792
Philip Brown,Office Supplies,47.992,3.5994
Philip Brown,Technology,102.24,-16.614
Greg Matthias,Office Supplies,39.96,19.1808
Greg Matthias,Technology,1432,125.3
Greg Matthias,Office Supplies,41.04,11.0808
Greg Matthias,Furniture,256.784,32.098
Nick Radford,Furniture,120.98,12.098
Nick Radford,Office Supplies,315.98,148.5106
Edward Hooks,Office Supplies,28.752,10.0632
Edward Hooks,Office Supplies,114.95,32.186
Fred Hopkins,Office Supplies,23.04,6.912
Brian Thompson,Office Supplies,15.48,4.4892
Brian Thompson,Office Supplies,51.84,24.8832
Adrian Barton,Technology,39.816,7.4655
Scot Coram,Office Supplies,16.06,4.1756
Roy Skaria,Office Supplies,7.28,3.4944
Roy Skaria,Office Supplies,5.4,2.592
Arianne Irving,Office Supplies,19.44,9.3312
Denny Joy,Furniture,39.88,11.1664
Denny Joy,Furniture,79.44,28.5984
Barbara Fisher,Office Supplies,20.664,6.9741
Tiffany House,Office Supplies,32.4,15.552
Jason Gross,Office Supplies,13.762,-24.7716
Arthur Wiediger,Office Supplies,15.28,7.4872
Joni Wasserman,Office Supplies,44.688,3.3516
Joni Wasserman,Furniture,301.47,-204.9996
Michelle Huthwaite,Office Supplies,11.07,5.2029
Michelle Huthwaite,Furniture,1504.52,346.0396
Michelle Huthwaite,Office Supplies,25.92,12.4416
